stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
9021014001137000,Arendal Norra,57.706016,11.815375,1,,
9021014001140000,Arendalsvägen,57.705326,11.850999,1,,
9021014001142000,Arendal Terminal,57.699961,11.809812,1,,
9021014001150000,Armlängdsgatan,57.660816,11.934385,1,,
9021014001160000,Aröds Äng,57.734698,11.957522,1,,
9021014001170000,Askesby,57.785916,11.878679,1,,
9021014001173000,Askims Stationsväg,57.635302,11.931928,1,,
9021014001175000,Askimsbadet,57.626116,11.934144,1,,
9021014001178000,Askims Kyrka,57.615398,11.942116,1,,
9021014001179000,Askims Svartmosse,57.629925,11.964603,1,,
9021014001190000,Assmundtorp,57.787893,11.926808,1,,
9021014001192000,Astronomgatan,57.759497,12.057185,1,,
9021014001195000,Atmosfärgatan,57.751180,12.063611,1,,
9021014001200000,Axel Dahlströms Torg,57.672440,11.927448,1,,
9021014001210000,Backa,57.636815,11.944303,1,,
9021014001215000,Backadalsmotet,57.746993,11.989452,1,,
9021014001220000,Backa Kyrkogata,57.743147,11.974763,1,,
9021014001230000,Backered,57.848709,11.970663,1,,
9021014001240000,Backereds Skola,57.851778,11.976474,1,,
9021014001245000,Backvägen,57.721443,12.058715,1,,
9021014001250000,Bagaregårdsskolan,57.718251,12.011089,1,,
9021014001260000,Balamundi,57.733709,11.986809,1,,
9021014001270000,Balladgatan,57.731614,11.975844,1,,
9021014001275000,Banehagsgatan,57.688232,11.909764,1,,
9021014001295000,Bassås,57.598360,11.949691,1,,
9021014001299000,Batterifabriken,57.728438,11.834943,1,,
9021014001300000,Batterivägen,57.711796,11.723537,1,,
9021014001310000,Bellevue,57.732456,12.023476,1,,
9021014001320000,Bensingatan,57.698877,11.893714,1,,
9021014001330000,Rya Skog,57.698673,11.882534,1,,
9021014001340000,Tranered,57.672518,11.879631,1,,
9021014001350000,Bergegården,57.743027,11.785729,1,,
9021014001360000,Berghöjdsgatan,57.744257,11.952466,1,,
9021014001370000,Bergkristallsgatan,57.657643,11.896085,1,,
9021014001380000,Bergsgårdsvägen,57.767136,11.931095,1,,
9021014001385000,Bergsjödalen,57.759333,12.074938,1,,
9021014001387000,Bergsjösvängen,57.747625,12.071178,1,,
9021014001390000,Bergsprängaregatan,57.686395,11.985555,1,,
9021014001395000,Bergums Kyrka,57.811146,12.175595,1,,
9021014001410000,Beryllgatan,57.659077,11.887158,1,,
9021014001420000,Berzeliigatan,57.698494,11.981880,1,,
9021014001430000,Bessemergatan,57.723883,11.978388,1,,
9021014001450000,Beväringsgatan,57.739864,12.028564,1,,
9021014001455000,Bäckebol Södra,57.764745,11.994802,1,,
9021014001457000,Billdal,57.577695,11.941082,1,,
9021014001458000,Billdals Gård,57.582275,11.942789,1,,
9021014001460000,Bingared,57.792459,12.129882,1,,
9021014001465000,Bjurslättsskolan,57.724210,11.934817,1,,
9021014001470000,Bjurslättsliden,57.735235,11.912139,1,,
9021014001475000,Bjurslätts Torg,57.728441,11.926193,1,,
9021014001480000,Björkhöjdsgatan,57.650455,11.898761,1,,
9021014001490000,Björkrisvägen,57.740027,11.973612,1,,
9021014001500000,Björkuddsgatan,57.679632,11.990681,1,,
9021014001510000,Björlanda Kile,57.761813,11.808832,1,,
9021014001520000,Björlanda Kyrka,57.762756,11.832075,1,,
9021014001530000,Björnsonsgatan,57.729534,11.944615,1,,
9021014001535000,Björnåsgatan,57.655067,11.871791,1,,
9021014001537000,Björsared,57.797456,12.143809,1,,
9021014001570000,Bli,57.787263,11.833360,1,,
9021014001580000,Blåsutgatan,57.692832,11.922565,1,,
9021014001585000,Bläsebogärdet,57.772780,12.023353,1,,
9021014001590000,Bockhornsgatan,57.693618,11.940508,1,,
9021014001595000,Bockkranen,57.697335,11.907829,1,,
9021014001620000,Bokekullsgatan,57.677223,11.932713,1,,
9021014001625000,Bolmörtsgatan,57.678617,11.901036,1,,
9021014001630000,Bolsten,57.840369,11.932921,1,,
9021014001650000,Bovallstrandsgatan,57.717330,12.041128,1,,
9021014001660000,Branddammsbacken,57.781065,12.041296,1,,
9021014001670000,Brandkärr,57.765127,11.992719,1,,
9021014001675000,Bredfjällsgatan,57.782016,12.029323,1,,
9021014001690000,Briljantgatan,57.649067,11.903372,1,,
9021014001715000,Brottkärrsmotet,57.599716,11.952239,1,,
9021014001720000,Brungatan,57.634332,11.889697,1,,
9021014001730000,Brunnehagen,57.750453,11.928459,1,,
9021014001740000,Brunnsbotorget,57.727470,11.970528,1,,
9021014001745000,Brunnsgatan,57.693777,11.958287,1,,
9021014001760000,Brunnsparken,57.706940,11.967845,1,,
9021014001762000,Brunstorp,57.806975,11.909457,1,,
9021014001765000,Brunstorpsnäs,57.818107,11.885075,1,,
9021014001767000,Bräcke Östergård,57.706559,11.898378,1,,
9021014001770000,Brända Berget,57.599748,11.930188,1,,
9021014001780000,Bur,57.716271,11.791529,1,,
9021014001782000,Burmans Gata,57.798198,11.990303,1,,
9021014001795000,Byfogdegatan,57.725592,12.013289,1,,
9021014001800000,Bygdegården,57.771833,11.922050,1,,
9021014001805000,Båtsman Hisings Gata,57.763133,11.972418,1,,
9021014001806000,Båtsman Kapers Gata,57.761346,11.967944,1,,
9021014001807000,Båtsman Grås Gata,57.757705,11.967542,1,,
9021014001815000,Bäckebol Norra,57.774564,11.998781,1,,
9021014001820000,Bäckebols Gård,57.759758,11.989163,1,,
9021014001830000,Bäckebolsmotet,57.758237,11.991745,1,,
9021014001835000,Bäckebolsmotet Östra,57.758070,11.995273,1,,
9021014001840000,Bäckedalsvägen,57.734651,11.942150,1,,
9021014001850000,Bäckeliden,57.699908,12.003519,1,,
9021014001860000,Bärby,57.792774,11.901365,1,,
9021014001880000,Bärby Korsväg,57.793478,11.912884,1,,
9021014001900000,Bögatan,57.700995,12.016440,1,,
9021014001910000,Calvert,57.738108,11.989233,1,,
9021014001920000,Carlandersplatsen,57.692883,11.987030,1,,
9021014001950000,Centralstationen,57.707899,11.973742,1,,
9021014001960000,Chalmers,57.690003,11.972953,1,,
9021014001970000,Chalmers Tvärgata,57.689713,11.980345,1,,
9021014001980000,Chapmans Torg,57.694314,11.919585,1,,
9021014001990000,Cold Stores,57.723740,11.982582,1,,
9021014002020000,Dalavägen,57.676526,11.897875,1,,
9021014002025000,Danaplatsen,57.705037,11.912948,1,,
9021014002035000,Datavägen,57.641431,11.953451,1,,
9021014002040000,Delabäcken,57.819394,12.201880,1,,
9021014002043000,Delsjömotet,57.676785,12.025712,1,,
9021014002050000,Dickson Norra,57.746392,12.006530,1,,
9021014002055000,Dickson Södra,57.742320,12.005001,1,,
9021014002057000,Djurgårdsskolan,57.696425,11.932852,1,,
9021014002060000,Dockeredsvägen,57.815347,12.189126,1,,
9021014002080000,Doktor Forselius Gata,57.678675,11.982942,1,,
9021014002090000,Doktor Fries Torg,57.684236,11.973065,1,,
9021014002100000,Doktor Sydows Gata,57.680795,11.975399,1,,
9021014002110000,Doktor Weltzins Gata,57.681062,11.977894,1,,
9021014002120000,Doktor Westrings Gata,57.679136,11.975185,1,,
9021014002130000,Domkyrkan,57.704297,11.963701,1,,
9021014002140000,Gårdatorget,57.704335,11.992374,1,,
9021014002150000,Ejdergatan,57.720950,12.005894,1,,
9021014002170000,Ekedal,57.686768,11.928231,1,,
9021014002180000,Ekeredsvägen,57.783236,12.084142,1,,
9021014002190000,Eketrägatan,57.716270,11.910295,1,,
9021014002200000,Ekmanska,57.699559,12.009692,1,,
9021014002205000,Eliebergsvägen,57.789574,12.017830,1,,
9021014002210000,Elisedal,57.684043,12.000047,1,,
9021014002220000,Ellered,57.847468,11.965373,1,,
9021014002225000,Ellesbo,57.834471,12.004666,1,,
9021014002227000,Enebacken,57.599816,11.937080,1,,
9021014002230000,Engdahlsgatan,57.686660,11.983100,1,,
9021014002238000,Sörhallstorget,57.703106,11.919644,1,,
9021014002239000,Eriksbergs Färjeläge,57.700498,11.915165,1,,
9021014002240000,Eriksbergstorget,57.702347,11.913228,1,,
9021014002260000,Eriksbo Skola,57.772847,12.040758,1,,
9021014002270000,Eriksbo Västergärde,57.772585,12.035733,1,,
9021014002280000,Eriksbo Östergärde,57.772159,12.045928,1,,
9021014002285000,Eriksdal,57.857896,11.998689,1,,
9021014002305000,Lindareverkstaden,57.730190,12.038784,1,,
9021014002307000,Exportgatan,57.738832,11.993206,1,,
9021014002310000,Fagerängsgatan,57.692096,12.008394,1,,
9021014002320000,Falutorget,57.717779,11.979484,1,,
9021014002335000,Finlandsvägen,57.748446,11.938715,1,,
9021014002340000,Fiskebäcks Hamn,57.645733,11.861128,1,,
9021014002345000,Fiskebäcksskolan,57.652395,11.868801,1,,
9021014002350000,Fiskebäcks Småbåtshamn,57.648782,11.853237,1,,
9021014002352000,Fjäderharvsgatan,57.799131,12.056785,1,,
9021014002355000,Rannebergen Centrum,57.804887,12.068589,1,,
9021014002360000,Fjällbo,57.740534,12.076625,1,,
9021014002362000,Fjällbruden,57.804767,12.073902,1,,
9021014002370000,Fjällgatan,57.694585,11.935559,1,,
9021014002373000,Fjällhavren,57.802421,12.075843,1,,
9021014002378000,Fjällkåpan,57.799868,12.073861,1,,
9021014002390000,Fjällskolan,57.695053,11.939279,1,,
9021014002393000,Fjällsyran,57.800932,12.067412,1,,
9021014002420000,Friskväderstorget,57.723586,11.893376,1,,
9021014002440000,Framnäsgatan,57.682557,11.987468,1,,
9021014002460000,Fridhems Kyrkogård,57.763280,11.977031,1,,
9021014002465000,Friedländers Gata,57.755221,11.990751,1,,
9021014002470000,Frihamnen,57.720315,11.960040,1,,
9021014002472000,Frihamnsporten,57.717947,11.955368,1,,
9021014002473000,Frihamnspiren,57.715797,11.962384,1,,
9021014002480000,Frimästaregatan,57.739361,12.069813,1,,
9021014002485000,Fräntorp,57.729562,12.051117,1,,
9021014002500000,Beatrice Lesslies Gata,57.658257,11.939681,1,,
9021014002510000,Amalia Jönssons Gata,57.655380,11.939656,1,,
9021014002515000,Toftaåsgatan,57.645953,11.917166,1,,
9021014002520000,Fågelvägen,57.673885,11.882583,1,,
9021014002525000,Frölunda Smedja,57.647723,11.939328,1,,
9021014002530000,Frölunda Torg,57.652209,11.909794,1,,
9021014002540000,Frölunda Torg Spårvagn,57.652668,11.911314,1,,
9021014002550000,F O Peterssons Gata,57.651144,11.939543,1,,
9021014002560000,Köpcentrum 421,57.649897,11.948584,1,,
9021014002575000,Furåsvägen/Trekanten,57.798117,12.206120,1,,
9021014002580000,Fyrktorget,57.673350,11.912440,1,,
9021014002590000,Fyrskeppsvägen,57.706596,11.712975,1,,
9021014002595000,Fyrspannvägen,57.804586,11.974702,1,,
9021014002600000,Fänkålsgatan,57.812497,12.039883,1,,
9021014002620000,Färgfabrikerna,57.752621,12.005073,1,,
9021014002630000,Galileis Gata,57.760525,12.051569,1,,
9021014002660000,Gamla Lillebyvägen,57.750474,11.828678,1,,
9021014002665000,Gamla Torslandavägen,57.738797,11.796894,1,,
9021014002670000,Gamlestads Torg,57.727831,12.005745,1,,
9021014002672000,Gamlestaden Station,57.727327,12.004174,1,,
9021014002675000,Nylösegatan,57.732511,12.007123,1,,
9021014002680000,Garaget Högstena,57.772833,11.854828,1,,
9021014002690000,Gasverket,57.719390,11.984490,1,,
9021014002695000,Gerdas gård,57.670946,11.915932,1,,
9021014002697000,Gerrebacka Gård,57.809863,11.978907,1,,
9021014002710000,Gillegatan,57.741273,12.057322,1,,
9021014002715000,Gjutegården,57.632820,11.917827,1,,
9021014002720000,Glöstorpsvägen,57.752944,11.938889,1,,
9021014002730000,Godhemsgatan,57.684862,11.925993,1,,
9021014002737000,Godsgatan,57.699346,11.821098,1,,
9021014002740000,Gossbydalsvägen,57.709120,11.764856,1,,
9021014002745000,Granhäll,57.775225,11.892018,1,,
9021014002755000,Granliden,57.612435,11.941142,1,,
9021014002765000,Grevebergsgatan,57.647213,11.890086,1,,
9021014002770000,Grevegårdsvägen,57.648874,11.893313,1,,
9021014002780000,Grimbo,57.741914,11.940310,1,,
9021014002790000,Gropegårdsgatan,57.718231,11.918442,1,,
9021014002795000,Gropens Gård,57.783280,12.034957,1,,
9021014002810000,Gråberget,57.689462,11.924814,1,,
9021014002820000,Gräddgatan,57.683064,12.008417,1,,
9021014002830000,Gröna Viken,57.743246,11.767522,1,,
9021014002850000,Grönsakstorget,57.702490,11.964439,1,,
9021014002880000,Gunnaredsvägen,57.808548,12.047447,1,,
9021014002900000,Gunnesby Bro,57.812663,11.906444,1,,
9021014002910000,Gunnesby Skola,57.815691,11.908997,1,,
9021014002920000,Gunnesgärde,57.748908,11.933297,1,,
9021014002940000,Gunnilse Skola,57.785789,12.090448,1,,
9021014002960000,Gustavsplatsen,57.723326,12.009830,1,,
9021014002970000,Gårdstensliden,57.797542,12.037203,1,,
9021014002977000,Gåsmossen,57.633765,11.959808,1,,
9021014002980000,Gärdsåsgatan,57.751658,12.047870,1,,
9021014002982000,Gärdsås Torg,57.760796,12.051245,1,,
9021014002990000,Göddered,57.854830,11.986519,1,,
9021014002991000,Rödbo Idrottsplats,57.851409,11.993869,1,,
9021014002995000,Göpåsgatan,57.777661,11.994065,1,,
9021014002997000,Göpåstunneln,57.777800,11.999151,1,,
9021014003000000,Simonsvägen,57.782449,11.994357,1,,
9021014003020000,Götaplatsen,57.697616,11.978965,1,,
9021014003035000,Göteborgs Varv,57.739409,12.003527,1,,
9021014003040000,Hagakyrkan,57.699571,11.962669,1,,
9021014003050000,Hagelvädersgatan,57.709544,11.886351,1,,
9021014003060000,Hagen,57.674811,11.884047,1,,
9021014003070000,Halleskärsgatan,57.636333,11.880073,1,,
9021014003080000,Hammarkullen,57.780289,12.035791,1,,
9021014003081000,Hammarkullens Väg,57.784551,12.037023,1,,
9021014003085000,Hammarvägen,57.624734,11.900704,1,,
9021014003092000,Hamneviksvägen,57.702909,11.818351,1,,
9021014003100000,Handbollsvägen,57.771813,12.031170,1,,
9021014003122000,Hantverksvägen,57.641433,11.949060,1,,
9021014003125000,Hasselbacken,57.817125,11.892672,1,,
9021014003127000,Heden,57.702568,11.975178,1,,
9021014003130000,Hembygdsgatan,57.726960,11.773545,1,,
9021014003140000,Herrgårdsgatan,57.702636,12.003713,1,,
9021014003145000,Hildedalsgatan,57.732314,11.942499,1,,
9021014003150000,Hindersmässogatan,57.744873,12.049432,1,,
9021014003160000,Hinnebäcksgatan,57.752142,11.917320,1,,
9021014003170000,Hinsholmen,57.667814,11.860980,1,,
9021014003180000,Hjalmar Brantingsplatsen,57.720827,11.953664,1,,
9021014003190000,Hjuvik,57.704844,11.711270,1,,
9021014003200000,Hjällbo,57.768820,12.022737,1,,
9021014003205000,Hjällbovallen,57.776286,12.021080,1,,
9021014003210000,Hogenskildsgatan,57.711058,12.014000,1,,
9021014003215000,Hornkamsgatan,57.728607,11.751858,1,,
9021014003220000,Holmvägen,57.770992,11.930381,1,,
9021014003230000,Hovdalen,57.763180,11.812445,1,,
9021014003235000,Hovås Nedre,57.617041,11.939448,1,,
9021014003237000,Hovåsskolan,57.621337,11.936825,1,,
9021014003240000,Hults Bro,57.640311,11.915063,1,,
9021014003245000,Hultåsen,57.631982,11.922557,1,,
9021014003260000,Häggvägen,57.738922,11.793303,1,,
9021014003262000,Häljered,57.806874,12.180306,1,,
9021014003264000,Hällmålningsvägen,57.731183,11.740872,1,,
9021014003265000,Hällsviksvägen,57.707659,11.754491,1,,
9021014003310000,Härlanda,57.718076,12.020039,1,,
9021014003320000,Hästebäck,57.589663,11.949081,1,,
9021014003330000,Hög,57.844594,11.948591,1,,
9021014003345000,Högen,57.601687,11.947520,1,,
9021014003350000,Högsbo,57.669481,11.936991,1,,
9021014003355000,Högsbo Sjukhus,57.668233,11.928911,1,,
9021014003360000,Högsbogatan,57.680236,11.930193,1,,
9021014003363000,Högsboleden,57.673011,11.935804,1,,
9021014003380000,Högstena,57.776041,11.858081,1,,
9021014003383000,Högstensgatan,57.730906,11.779915,1,,
9021014003390000,Högåsa,57.769581,11.850569,1,,
9021014003395000,Höstvädersgatan,57.712463,11.896479,1,,
9021014003510000,IAC Group,57.731735,11.844955,1,,
9021014003530000,Importgatan,57.751968,11.996082,1,,
9021014003537000,Industrivägen,57.732634,12.053353,1,,
9021014003540000,Ingeborgsgatan,57.709856,12.004980,1,,
9021014003550000,Ingebäcks By,57.803142,11.994487,1,,
9021014003580000,Innegården,57.742564,11.818648,1,,
9021014003600000,Ivarsbergsmotet,57.699691,11.897589,1,,
9021014003610000,Jaegerdorffsplatsen,57.691575,11.915269,1,,
9021014003620000,Januarigatan,57.760284,12.041231,1,,
9021014003625000,Johannesberg,57.586484,11.939172,1,,
9021014003626000,John Bunyans Väg,57.737603,11.860443,1,,
9021014003630000,Jungmansgatan,57.694785,11.946402,1,,
9021014003635000,Juteskärsgatan,57.639227,11.881166,1,,
9021014003640000,Järntorget,57.700264,11.952236,1,,
9021014003645000,Järnvågen,57.701193,11.949371,1,,
9021014003650000,Jättestensskolan,57.720711,11.904793,1,,
9021014003670000,Kaggeledstorget,57.723063,12.033773,1,,
9021014003680000,Kallebäck,57.680752,12.017450,1,,
9021014003690000,Kallebäcksvägen,57.685636,12.004312,1,,
9021014003700000,Smörkärnegatan,57.679934,12.014783,1,,
9021014003710000,Kallhed,57.781368,11.832311,1,,
9021014003720000,Kanelgatan,57.803937,12.024372,1,,
9021014003740000,Kannebäck,57.636834,11.908487,1,,
9021014003760000,Kapellplatsen,57.693652,11.973303,1,,
9021014003770000,Kaprifolgatan,57.672865,11.896662,1,,
9021014003780000,Kaptensgatan,57.697083,11.927357,1,,
9021014003800000,Kalshed,57.792408,11.907001,1,,
9021014003810000,Kavåsvägen,57.665018,11.897349,1,,
9021014003815000,Keplers Gata,57.761013,12.057465,1,,
9021014003830000,Kippholmen,57.788594,11.833394,1,,
9021014003840000,Klangfärgsgatan,57.661795,11.896048,1,,
9021014003850000,Klara,57.740020,11.903058,1,,
9021014003860000,Klareberg,57.800158,11.991806,1,,
9021014003870000,Klare Mosse,57.744625,11.891856,1,,
9021014003880000,Klintens Väg,57.682544,11.927901,1,,
9021014003890000,Klippan,57.689889,11.912476,1,,
9021014003895000,Klippans Färjeläge,57.692445,11.912241,1,,
9021014003897000,Klobergslyckan,57.835533,11.921418,1,,
9021014003900000,Klåveskärsgatan,57.642210,11.880742,1,,
9021014003925000,Knapehall,57.636490,11.951302,1,,
9021014003930000,Knipared,57.793810,12.133983,1,,
9021014003932000,Kobbegården,57.640739,11.941157,1,,
9021014003935000,Kobbegårdsvägen,57.641539,11.942648,1,,
9021014003940000,Komettorget,57.751090,12.071402,1,,
9021014003960000,Torslandakrysset,57.714433,11.782874,1,,
9021014003970000,Vädermotet,57.704430,11.877589,1,,
9021014003973000,Billdals Kyrka,57.575026,11.942226,1,,
9021014003975000,Kornhalls Färja,57.817859,11.880465,1,,
9021014003980000,Korsvägen,57.696745,11.986910,1,,
9021014004000000,Kortedala Torg,57.752934,12.032871,1,,
9021014004005000,Burmabacken,57.760230,12.010984,1,,
9021014004007000,Krabbeliderna,57.731021,11.910734,1,,
9021014004010000,Kransen,57.720770,12.017667,1,,
9021014004015000,Kringlekullen,57.818519,11.909244,1,,
9021014004020000,Kristinedal,57.726953,12.007750,1,,
9021014004025000,Krokebacksgatan,57.674625,11.880892,1,,
9021014004052000,Kryddnejlikegatan,57.808786,12.051839,1,,
9021014004080000,Kulörgatan,57.631124,11.899573,1,,
9021014004090000,Kungsportsplatsen,57.704019,11.969735,1,,
9021014004100000,Kungssten,57.680608,11.901570,1,,
9021014004130000,Kustgatan,57.692766,11.918391,1,,
9021014004135000,Kvarnabäcken,57.816621,12.193102,1,,
9021014004140000,Kviberg,57.736466,12.025062,1,,
9021014004145000,Kvibergsskolan,57.734798,12.035970,1,,
9021014004150000,Säve Flygplats,57.777681,11.864416,1,,
9021014004152000,Säve Flygplatsväg,57.782182,11.862125,1,,
9021014004155000,Säve Depå,57.776274,11.887150,1,,
9021014004160000,Kvillängen,57.732206,11.958891,1,,
9021014004170000,Kvisljungeby,57.754289,11.830294,1,,
9021014004180000,Kyrkbytorget,57.711569,11.906229,1,,
9021014004190000,Kålsered,57.741775,11.864099,1,,
9021014004230000,Käringberget,57.669224,11.871460,1,,
9021014004250000,Kärra Kyrka,57.792002,11.991273,1,,
9021014004260000,Kärralundsgatan,57.708099,12.007476,1,,
9021014004263000,Kärramotet,57.787246,12.002591,1,,
9021014004264000,Kärraporten,57.787884,11.994628,1,,
9021014004265000,Kärra Centrum,57.794276,11.990882,1,,
9021014004267000,Kärravägen,57.793040,12.002093,1,,
9021014004280000,Kärrlyckan,57.704178,11.839211,1,,
9021014004285000,Kärrlyckegatan,57.706720,11.838083,1,,
9021014004290000,Körkarlens gata,57.757756,11.987766,1,,
9021014004295000,Körvelgatan,57.818088,12.030683,1,,
9021014004310000,Lana,57.678163,12.004157,1,,
9021014004315000,Lantmannagatan,57.716931,11.929705,1,,
9021014004320000,Lantmilsgatan,57.667186,11.924655,1,,
9021014004340000,Lefflersgatan,57.722480,12.015880,1,,
9021014004345000,Legendgatan,57.740934,11.987116,1,,
9021014004350000,Lemmingsgatan,57.736075,12.054485,1,,
9021014004360000,Allebyvägen,57.751548,11.864950,1,,
9021014004365000,Lexby Odlareväg,57.750327,11.870839,1,,
9021014004370000,Handelshögskolan,57.696974,11.962283,1,,
9021014004380000,Lilla Bommen,57.709548,11.966031,1,,
9021014004381000,Lilla Bommens Hamn,57.711813,11.966026,1,,
9021014004405000,Lilla Oxhagen,57.845743,12.002415,1,,
9021014004420000,Lilla Varholmen,57.708575,11.702333,1,,
9021014004430000,Lillebyvägen,57.737436,11.799586,1,,
9021014004435000,Lilleby Skolväg,57.735582,11.794860,1,,
9021014004440000,Lillebybadet,57.744008,11.756191,1,,
9021014004445000,Lilleby Båthamn,57.743139,11.742317,1,,
9021014004450000,Lilleby Kronogård,57.739290,11.807137,1,,
9021014004455000,Lillekärr Norra,57.796114,11.990729,1,,
9021014004457000,Lillekärr Södra,57.789234,11.990528,1,,
9021014004465000,Lillhagsparken Södra,57.758172,11.949209,1,,
9021014004470000,Lillhagsparken Norra,57.760567,11.949377,1,,
9021014004480000,Lillhagens station,57.747084,11.951169,1,,
9021014004485000,Lillövägen,57.596896,11.920870,1,,
9021014004490000,Lindholmen,57.707709,11.936733,1,,
9021014004493000,Lindholmspiren,57.705520,11.939840,1,,
9021014004500000,Linnarhultsvägen,57.776610,12.064591,1,,
9021014004510000,Linnéplatsen,57.689974,11.952262,1,,
9021014004515000,Lisa Sass Gata,57.749732,11.990115,1,,
9021014004524000,Liseberg Station,57.697900,11.994268,1,,
9021014004525000,Liseberg Station (tåg),57.698176,11.994933,1,,
9021014004527000,Liseberg Södra,57.691850,11.991950,1,,
9021014004535000,Lona Knapes Gata,57.649597,11.942088,1,,
9021014004550000,Lundby Gamla Kyrka,57.712812,11.915930,1,,
9021014004555000,Lundbystrand,57.710385,11.951133,1,,
9021014004560000,Lunnagården,57.770016,11.824071,1,,
9021014004565000,Lyckhem,57.601163,11.955617,1,,
9021014004582000,Långavallsgatan,57.773982,12.054761,1,,
9021014004590000,Långedrag,57.668013,11.853465,1,,
9021014004595000,Långrevsvägen,57.709941,11.736620,1,,
9021014004610000,Låssbyvägen,57.743196,11.823416,1,,
9021014004635000,Alekärrsgatan,57.742617,12.006943,1,,
9021014004637000,Länsmanstorget,57.732618,11.894080,1,,
9021014004640000,Lärjehamnen,57.736214,12.002599,1,,
9021014004645000,Lärjeholm,57.762767,12.010337,1,,
9021014004655000,Lönnrunan,57.729666,11.760568,1,,
9021014004663000,Lövviksvägen,57.610209,11.944963,1,,
9021014004670000,Madbäcksvägen,57.660947,11.887534,1,,
9021014004680000,Madängsgatan,57.717446,11.945030,1,,
9021014004700000,Majvallen,57.691035,11.935540,1,,
9021014004710000,Majvik,57.710719,11.715640,1,,
9021014004720000,Manufakturgatan,57.722162,11.971442,1,,
9021014004730000,Mariaplan,57.686653,11.920571,1,,
9021014004740000,Marieholm,57.733982,12.001338,1,,
9021014004755000,Marken Norra,57.794190,12.216741,1,,
9021014004760000,Marklandsgatan,57.674401,11.936039,1,,
9021014004770000,Masthugget,57.693567,11.942510,1,,
9021014004780000,Masthuggstorget,57.699440,11.943794,1,,
9021014004790000,Paradisgatan,57.695695,11.942028,1,,
9021014004800000,Medicinaregatan,57.685438,11.964339,1,,
9021014004805000,Mejramgatan,57.816135,12.033252,1,,
9021014004807000,Melongatan,57.647774,11.878185,1,,
9021014004808000,Merkuriusgatan,57.761755,12.070471,1,,
9021014004810000,Mildvädersgatan,57.715626,11.890951,1,,
9021014004815000,Minelundsvägen,57.729979,11.956389,1,,
9021014004830000,Mossen,57.681328,11.984164,1,,
9021014004840000,Munkebäcksmotet,57.723577,12.025802,1,,
9021014004850000,Munkebäckstorget,57.718495,12.026404,1,,
9021014004860000,Munspelsgatan,57.655020,11.902747,1,,
9021014004870000,Musikvägen,57.659168,11.920957,1,,
9021014004880000,Gårdsten Centrum,57.803874,12.033535,1,,
9021014004890000,Stora Mysternavägen,57.809024,11.996944,1,,
9021014004895000,Mystängen,57.811271,11.988590,1,,
9021014004920000,J A Wettergrens Gata,57.665026,11.940100,1,,
9021014004940000,Nils Ericson Terminalen,57.710463,11.972353,1,,
9021014004945000,Nordstan,57.709248,11.970792,1,,
9021014004950000,Nobelgatan,57.713608,12.012379,1,,
